id,customer_id,discount_percent,valid_until,entries_left
50904,62656,30,2027-07-25,20
50905,54771,30,2026-07-13,20
50906,53702,80,2028-10-30,30
50907,65878,20,2026-08-10,5
50908,96097,100,2026-11-13,5
50909,45121,20,2028-05-04,5
50910,90255,40,2026-06-27,5
50911,37117,100,2026-01-03,10
50912,61879,80,2028-01-06,10
50913,58233,80,2028-04-07,20
50914,72602,30,2027-08-26,20
50915,59337,30,2026-06-29,5
50916,87714,80,2026-04-01,10
50917,61451,100,2027-01-02,20
50918,94591,40,2027-09-01,5
50919,36653,20,2027-03-20,10
50920,57056,30,2028-05-27,30
50921,78001,30,2027-09-27,30
50922,32890,100,2028-08-16,5
50923,61749,40,2028-04-20,10
50924,27857,80,2027-11-01,10
50925,87039,20,2028-04-11,10
50926,8102,20,2026-07-01,20
50927,27747,20,2028-02-01,30
50928,89463,20,2026-09-23,5
50929,10610,40,2028-12-20,5
50930,13039,40,2027-10-16,30
50931,35110,40,2026-04-13,20
50932,25865,100,2026-04-12,5
50933,81924,20,2028-10-06,5
50934,95729,80,2026-09-30,5
50935,43694,80,2028-10-02,20
50936,74458,80,2028-08-07,5
50937,79890,100,2026-11-25,20
50938,26155,20,2026-09-19,30
50939,64071,20,2027-04-21,10
50940,90714,30,2028-02-23,20
50941,24340,30,2027-05-18,10
50942,22931,40,2027-08-16,20
50943,36971,40,2026-03-25,5
50944,23313,80,2026-03-05,30
50945,66149,100,2028-01-15,10
50946,15959,100,2027-02-13,30
50947,81026,80,2028-09-30,20
50948,21440,30,2027-04-14,30
50949,50491,30,2026-08-01,20
50950,6586,80,2028-04-09,10
50951,71205,30,2027-12-06,5
50952,20871,80,2028-10-15,30
50953,48828,20,2026-03-04,10
50954,93143,20,2027-03-29,10
50955,43850,20,2028-05-31,10
50956,28962,40,2026-09-10,20
50957,79509,40,2027-09-13,10
50958,43185,40,2028-09-02,30
50959,74334,100,2027-08-31,30
50960,86848,20,2026-12-10,30
50961,783,30,2026-04-28,10
50962,19246,40,2027-03-13,10
50963,2563,100,2026-04-03,5
50964,11721,100,2026-06-07,10
50965,21510,80,2026-02-06,10
50966,45118,40,2027-01-22,10
50967,83323,20,2026-01-21,20
50968,42664,30,2027-07-29,20
50969,40295,100,2026-08-19,5
50970,80676,30,2028-06-25,20
50971,32912,30,2028-01-01,5
50972,63334,30,2027-07-16,10
50973,72272,40,2027-09-11,20
50974,54065,30,2027-06-12,30
50975,66173,30,2027-01-13,10
50976,35428,80,2028-08-27,5
50977,57010,30,2027-08-05,30
50978,74924,30,2027-06-17,5
50979,34643,100,2027-02-15,5
50980,59421,20,2026-11-24,20
50981,98407,80,2027-01-27,20
50982,13844,30,2028-05-08,5
50983,22454,80,2026-09-06,20
50984,49589,40,2028-01-18,10
50985,33021,20,2026-07-30,5
50986,96387,100,2028-09-12,30
50987,23580,20,2027-12-26,20
50988,82221,100,2026-03-04,30
50989,41241,40,2026-09-29,5
50990,9764,80,2028-04-03,20
50991,3046,30,2028-11-15,30
50992,53401,40,2027-06-18,10
50993,79291,20,2027-07-27,5
50994,10022,20,2027-08-17,10
50995,82055,40,2027-12-09,20
50996,7481,30,2026-01-12,30
50997,93474,40,2026-06-07,20
50998,55779,30,2026-08-20,20
50999,55929,80,2027-05-24,10
51000,90735,30,2026-04-20,30
51001,62043,80,2026-11-09,5
51002,59962,100,2026-09-02,10
51003,48179,80,2028-05-03,20
51004,19856,20,2028-10-22,5
51005,66967,80,2027-08-14,10
51006,50453,80,2027-12-28,20
51007,7664,30,2028-03-22,10
51008,26613,30,2026-01-08,30
51009,24837,30,2028-01-04,10
51010,76165,30,2026-06-06,20
51011,82705,100,2026-12-08,5
51012,77508,80,2027-11-21,30
51013,7792,30,2029-01-01,30
51014,28058,40,2028-03-19,30
51015,71386,30,2028-10-29,5
51016,7510,20,2026-09-27,20
51017,72164,40,2026-03-22,10
51018,55972,30,2027-10-21,10
51019,41630,40,2028-04-18,5
51020,82716,80,2028-04-24,30
51021,41268,40,2027-05-11,10
51022,25062,40,2027-04-15,30
51023,69706,40,2026-01-05,5
51024,62620,40,2026-12-08,30
51025,15137,100,2027-02-03,10
51026,93163,30,2027-06-14,5
51027,18648,20,2028-09-23,20
51028,93540,80,2027-05-25,10
51029,53510,20,2028-08-25,20
51030,18055,20,2027-09-04,30
51031,28866,20,2028-10-04,30
51032,59037,80,2027-06-30,30
51033,59220,30,2026-03-31,20
51034,23351,40,2027-05-28,5
51035,60357,30,2026-12-01,30
51036,61133,80,2027-08-21,30
51037,93809,40,2028-01-02,20
51038,53470,100,2027-01-19,10
51039,22002,20,2027-04-28,5
51040,36176,30,2028-10-10,10
51041,19718,20,2028-04-13,20
51042,82026,100,2026-05-15,20
51043,41991,100,2026-08-30,20
51044,83657,40,2027-09-11,20
51045,38481,40,2026-02-17,30
51046,82425,80,2028-02-10,5
51047,8528,80,2028-02-19,10
51048,41039,40,2026-07-09,5
51049,31298,100,2028-01-01,30
51050,1515,20,2027-02-20,20
51051,26617,80,2027-11-15,5
51052,57585,20,2026-12-09,10
51053,97251,30,2028-06-02,30
51054,66428,20,2027-11-14,10
51055,64645,30,2026-07-10,20
51056,42652,80,2026-01-08,30
51057,25194,40,2027-09-05,10
51058,72961,20,2027-12-27,5
51059,52802,100,2027-03-28,10
51060,20169,20,2026-07-10,5
51061,40883,20,2028-01-29,5
51062,15860,40,2027-02-21,30
51063,21761,30,2027-09-12,30
51064,28646,30,2027-03-07,30
51065,80947,80,2026-11-29,20
51066,89177,30,2028-11-17,30
51067,48438,20,2028-03-30,10
51068,45614,100,2028-08-17,5
51069,42565,20,2027-07-05,5
51070,33175,80,2026-08-01,10
51071,2669,20,2028-07-17,5
51072,59115,100,2026-03-15,10
51073,14763,20,2026-06-14,30
51074,42954,40,2027-05-31,5
51075,25805,100,2027-07-25,10
51076,13839,40,2026-03-31,10
51077,60216,30,2026-10-08,5
51078,14257,100,2027-08-28,5
51079,88890,30,2027-07-07,30
51080,98147,80,2026-07-28,20
51081,31932,40,2026-01-20,30
51082,9182,40,2027-08-01,5
51083,56656,100,2026-12-26,5
51084,83654,30,2026-02-17,5
51085,80592,30,2028-04-20,20
51086,95143,100,2028-03-01,5
51087,96933,20,2027-07-25,20
51088,91397,30,2026-01-31,5
51089,6376,30,2026-05-21,30
51090,31754,20,2028-07-13,10
51091,2516,30,2028-10-14,30
51092,54164,20,2028-08-27,10
51093,47812,40,2026-10-11,30
51094,74051,40,2027-03-01,20
51095,15448,40,2026-03-08,20
51096,63824,30,2028-05-10,30
51097,4236,80,2026-03-20,20
51098,95162,80,2028-12-20,30
51099,42129,80,2027-04-27,10
51100,66365,80,2028-08-18,10
51101,85714,100,2026-11-17,20
51102,17081,40,2026-10-04,10
51103,17836,40,2028-10-26,10
51104,93206,30,2026-08-31,10
51105,41685,30,2026-07-25,5
51106,40146,40,2026-09-22,10
51107,63189,20,2026-03-26,30
51108,50519,80,2026-12-09,10
51109,26672,100,2028-03-07,10
51110,26305,30,2026-12-26,10
51111,85269,100,2027-07-21,30
51112,16239,30,2028-06-17,30
51113,63432,30,2027-05-14,10
51114,39812,100,2028-08-16,5
51115,49881,80,2028-11-16,5
51116,60898,40,2028-04-08,10
51117,47818,20,2027-12-24,10
51118,67335,40,2028-03-10,20
51119,17030,30,2026-11-01,30
51120,54973,30,2026-12-02,20
51121,78797,30,2026-08-21,10
51122,61389,80,2028-04-20,20
51123,46535,30,2027-03-13,10
51124,35965,40,2026-04-21,10
51125,71958,30,2027-06-06,10
51126,17907,30,2026-09-01,20
51127,95420,100,2027-12-26,20
51128,47466,30,2026-03-07,20
51129,91751,100,2028-01-31,5
51130,35635,20,2027-12-10,10
51131,64065,80,2028-01-06,20
51132,57590,40,2028-12-25,30
51133,81354,40,2028-06-20,20
51134,41417,100,2026-06-18,5
51135,10861,20,2026-02-27,20
51136,20722,40,2027-11-29,10
51137,6848,80,2028-07-28,30
51138,19766,20,2026-01-26,5
51139,672,30,2028-12-05,10
51140,45052,80,2027-11-21,5
51141,37707,80,2028-11-15,10
51142,94258,80,2028-08-29,5
51143,7176,30,2027-03-07,30
51144,78182,20,2028-11-26,5
51145,85314,40,2026-11-18,10
51146,82015,80,2027-10-15,10
51147,37004,20,2028-07-21,5
51148,37982,20,2028-02-01,20
51149,32897,20,2027-09-07,20
51150,95223,30,2028-04-29,30
51151,13813,80,2028-02-12,10
51152,4818,30,2027-12-25,20
51153,52202,40,2027-08-28,10
51154,84391,20,2028-06-23,30
51155,38666,20,2028-09-19,20
51156,32840,20,2027-01-29,20
51157,7583,80,2027-09-18,10
51158,88922,100,2027-06-25,30
51159,83614,20,2028-06-02,30
51160,34951,100,2026-05-14,10
51161,36763,30,2027-09-02,30
51162,6728,30,2026-02-21,20
51163,85675,20,2028-01-01,10
51164,95938,100,2028-11-20,5
51165,15062,40,2026-08-23,10
51166,90747,20,2027-12-25,30
51167,35755,100,2026-06-08,10
51168,54586,20,2028-10-15,10
51169,88232,30,2028-03-29,10
51170,39502,20,2027-10-12,5
51171,7117,40,2027-07-30,10
51172,44523,100,2028-07-20,10
51173,11838,40,2027-12-21,30
51174,36014,40,2028-01-27,20
51175,87913,20,2028-07-19,5
51176,23910,80,2028-12-01,5
51177,68643,30,2028-03-06,5
51178,93673,80,2026-06-26,10
51179,24971,20,2028-09-15,30
51180,98394,100,2026-08-08,10
51181,21333,80,2027-09-25,5
51182,78444,80,2027-01-20,5
51183,56609,40,2028-01-10,10
51184,58710,80,2027-09-29,10
51185,98104,20,2028-02-10,20
51186,24229,30,2027-02-24,10
51187,28783,80,2026-03-17,5
51188,85157,30,2027-03-09,30
51189,54209,30,2028-03-24,30
51190,71485,80,2028-10-18,30
51191,22884,30,2027-02-06,10
51192,66746,20,2027-12-06,30
51193,89519,30,2028-05-27,30
51194,7079,30,2027-06-03,30
51195,8339,40,2027-05-19,20
51196,59527,30,2026-09-20,5
51197,72206,30,2027-08-22,30
51198,91970,30,2026-07-24,30
51199,50745,80,2028-05-15,5
51200,29651,30,2028-08-06,5
51201,77407,30,2028-04-20,20
51202,11287,40,2026-08-04,5
51203,10604,80,2028-08-20,10
51204,76428,20,2026-04-09,30
51205,64997,30,2028-05-19,20
51206,91721,20,2026-11-16,10
51207,66807,40,2026-03-29,20
51208,72989,100,2027-05-02,20
51209,20256,30,2028-11-08,20
51210,32001,30,2026-07-13,5
51211,79426,100,2026-02-09,30
51212,67822,80,2027-01-02,30
51213,48946,40,2028-08-15,30
51214,75521,100,2027-09-27,5
51215,3928,80,2026-01-23,5
51216,41345,40,2027-06-10,20
51217,36967,40,2028-07-02,20
51218,77319,100,2028-02-19,20
51219,33136,80,2027-06-20,20
51220,63638,80,2027-11-12,20
51221,97268,30,2026-12-03,10
51222,7847,40,2028-04-27,20
51223,30556,80,2028-10-23,30
51224,15175,100,2026-10-12,30
51225,88824,30,2027-06-17,20
51226,14449,80,2027-03-01,20
51227,5869,20,2028-08-26,20
51228,22076,40,2028-10-11,5
51229,32509,100,2026-10-09,10
51230,6164,80,2028-10-06,10
51231,27808,80,2027-07-08,30
51232,61683,40,2026-08-26,5
51233,97647,20,2027-04-02,5
51234,81009,30,2026-04-27,5
51235,52249,80,2028-08-25,5
51236,70082,80,2026-04-01,20
51237,17371,40,2028-10-31,20
51238,70940,40,2026-09-28,10
51239,29347,30,2027-06-17,20
51240,5739,20,2026-12-09,5
51241,27355,40,2026-08-25,10
51242,89451,20,2027-11-05,20
51243,2418,80,2028-10-12,20
51244,99595,30,2028-12-03,10
51245,65219,40,2028-12-25,5
51246,6868,40,2028-11-20,30
51247,96402,40,2026-12-21,10
51248,73264,40,2026-10-28,10
51249,78730,100,2028-12-26,5
51250,17121,20,2026-12-19,10
51251,99714,40,2028-03-11,30
51252,22611,20,2028-11-23,10
51253,44708,30,2026-12-03,10
51254,43228,80,2027-03-26,5
51255,69929,20,2027-07-03,30
51256,53508,100,2027-01-22,30
51257,41476,100,2026-11-23,20
51258,9401,100,2027-06-30,30
51259,67169,80,2028-09-01,10
51260,27138,20,2026-03-18,10
51261,58004,80,2027-03-01,20
51262,39064,20,2028-07-13,5
51263,18731,80,2026-12-19,30
51264,56074,100,2026-02-13,5
51265,24191,80,2026-10-10,5
51266,55284,100,2028-01-06,20
51267,97479,20,2027-10-12,30
51268,78025,20,2027-04-03,10
51269,44117,30,2027-04-08,20
51270,71245,100,2028-09-19,10
51271,64613,80,2027-09-14,5
51272,14366,100,2027-11-16,10
51273,47861,30,2028-09-27,5
51274,98130,100,2026-10-06,10
51275,53672,30,2026-05-04,20
51276,95983,30,2028-03-22,5
51277,16666,100,2027-01-26,10
51278,80122,30,2026-05-31,10
51279,33161,100,2028-07-05,5
51280,31792,40,2026-05-09,5
51281,68569,20,2027-04-20,5
51282,88667,100,2028-05-31,10
51283,1371,80,2027-07-31,30
51284,89326,40,2028-06-01,20
51285,12410,100,2026-02-15,30
51286,35887,40,2026-12-18,10
51287,92144,100,2028-05-22,5
51288,29114,100,2027-11-11,30
51289,56162,100,2026-08-16,20
51290,64843,20,2027-06-10,5
51291,89443,80,2028-06-30,20
51292,21317,20,2028-03-02,30
51293,80942,40,2026-07-15,30
51294,10800,20,2026-03-17,10
51295,98199,40,2028-08-07,20
51296,11379,20,2026-10-29,30
51297,31145,20,2028-06-26,10
51298,71906,40,2027-05-31,5
51299,92434,30,2026-06-24,5
51300,77584,30,2026-06-17,20
51301,75750,30,2027-11-09,20
51302,53358,100,2028-08-14,20
51303,18437,20,2028-11-10,10
51304,76268,100,2028-12-28,20
51305,70298,80,2028-03-30,10
51306,49189,100,2026-05-28,20
51307,20382,20,2026-12-28,30
51308,28611,80,2026-05-23,5
51309,71833,40,2027-09-30,20
51310,17712,100,2027-08-23,10
51311,223,30,2026-12-14,20
51312,79914,80,2026-09-19,10
51313,61469,30,2026-01-04,30
51314,45469,100,2026-06-16,5
51315,92984,100,2027-09-08,20
51316,12474,30,2028-11-25,10
51317,59203,80,2026-12-08,10
51318,12536,80,2027-04-29,10
51319,56675,20,2028-10-05,20
51320,10153,40,2028-10-25,20
51321,58706,20,2028-02-10,20
51322,59391,20,2026-08-09,20
51323,22380,30,2026-09-17,30
51324,25257,30,2028-03-24,30
51325,48734,20,2027-03-30,20
51326,36503,20,2027-11-27,30
51327,12941,40,2026-10-16,20
51328,9397,30,2028-12-14,20
51329,28197,80,2028-06-17,20
51330,52632,80,2026-08-31,10
51331,9991,40,2026-01-16,30
51332,63474,30,2028-01-24,30
51333,91995,30,2026-02-25,20
51334,34955,20,2026-01-07,20
51335,71518,40,2028-06-15,30
51336,8054,30,2026-11-27,10
51337,76426,100,2028-12-11,30
51338,96928,20,2026-07-01,10
51339,64818,40,2026-11-29,20
51340,4745,30,2027-11-29,30
51341,583,30,2027-02-25,30
51342,37726,20,2026-09-02,20
51343,98468,30,2027-04-29,10
51344,97232,30,2027-04-10,30
51345,54027,30,2026-06-06,20
51346,8686,100,2026-07-24,30
51347,91985,80,2028-05-08,10
51348,98975,20,2028-12-14,5
51349,9265,20,2027-05-17,20
51350,31539,80,2026-09-02,5
51351,22235,30,2028-09-28,5
51352,60699,20,2026-10-14,10
51353,84099,100,2028-06-13,5
51354,26344,80,2028-07-02,10
51355,35466,30,2026-06-15,5
51356,78377,30,2027-11-08,20
51357,41853,30,2027-01-05,20
51358,76188,20,2027-03-29,5
51359,33460,20,2027-11-28,30
51360,17949,100,2027-03-09,20
51361,42417,80,2026-02-12,30
51362,52780,20,2027-10-04,10
51363,11268,30,2027-09-19,5
51364,80106,100,2028-02-20,10
51365,91254,100,2026-08-25,10
51366,28745,80,2027-12-11,5
51367,10247,100,2026-03-04,30
51368,30856,30,2027-10-06,20
51369,4707,40,2028-09-19,5
51370,9916,100,2026-06-22,5
51371,25644,40,2026-02-18,10
51372,12331,80,2027-09-27,30
51373,13470,100,2028-05-02,10
51374,75523,30,2026-06-13,10
51375,2138,30,2028-12-15,10
51376,89320,30,2028-07-07,20
51377,43514,30,2026-02-04,5
51378,12081,30,2027-04-08,5
51379,43030,100,2026-03-18,10
51380,40522,80,2027-05-08,20
51381,96491,80,2026-10-03,10
51382,72021,20,2026-05-03,20
51383,87806,30,2026-05-05,5
51384,74980,80,2027-11-05,30
51385,48058,100,2026-07-28,5
51386,77916,30,2028-11-30,5
51387,9926,40,2026-06-26,30
51388,26655,20,2026-04-19,10
51389,86002,100,2026-12-31,5
51390,52586,100,2028-03-26,10
51391,64203,20,2027-06-18,30
51392,99722,40,2028-10-19,5
51393,15981,100,2026-10-05,20
51394,60293,20,2026-12-22,5
51395,91523,80,2028-06-26,5
51396,8217,80,2026-05-18,10
51397,53227,80,2026-09-19,5
51398,29305,40,2026-12-17,20
51399,47252,40,2028-12-17,30
51400,67253,80,2028-06-26,30
51401,53967,100,2027-12-02,10
51402,19099,40,2026-01-02,5
51403,28470,40,2028-02-29,30
51404,83832,40,2028-10-01,5
51405,88970,80,2026-04-24,5
51406,33202,40,2027-12-22,30
51407,33339,80,2027-04-29,20
51408,86784,40,2028-01-27,30
51409,60427,20,2028-11-04,20
51410,95585,100,2028-11-07,30
51411,19196,20,2027-10-07,30
51412,94749,30,2027-06-18,30
51413,89520,20,2027-07-06,10
51414,65580,40,2027-11-01,20
51415,82285,100,2026-10-26,10
51416,46294,80,2027-06-05,30
51417,64120,30,2027-10-18,30
51418,59503,100,2028-02-18,30
51419,38245,100,2027-12-17,30
51420,44958,80,2026-08-06,5
51421,85669,100,2027-08-21,5
51422,55203,20,2028-10-13,30
51423,18975,20,2028-04-15,30
51424,17596,30,2028-06-29,10
51425,39787,20,2026-08-09,5
51426,40015,30,2028-05-25,10
51427,63556,20,2028-09-17,10
51428,4780,30,2027-08-16,30
51429,13190,20,2026-06-27,20
51430,68869,20,2028-10-05,20
51431,87057,30,2026-08-22,5
51432,90022,20,2026-07-07,20
51433,58678,30,2028-09-15,30
51434,58847,20,2028-06-30,10
51435,66052,20,2027-03-15,5
51436,47690,100,2027-08-02,10
51437,61408,80,2027-09-17,20
51438,26796,80,2028-04-18,5
51439,78274,100,2028-03-18,20
51440,88623,40,2028-11-06,10
51441,65166,40,2028-11-22,10
51442,69457,100,2028-06-23,30
51443,300,20,2026-03-08,10
51444,45007,40,2026-04-25,10
51445,21649,40,2026-10-20,30
51446,15068,100,2026-09-28,20
51447,99276,30,2026-03-06,5
51448,58266,80,2026-08-16,5
51449,27702,30,2026-08-12,10
51450,28780,40,2027-09-10,10
51451,64702,30,2027-07-17,30
51452,93361,80,2026-06-14,10
51453,13713,30,2028-10-29,5
51454,83101,30,2028-05-29,10
51455,89501,30,2027-03-28,5
51456,71343,30,2026-09-19,10
51457,4958,100,2027-01-04,30
51458,87682,20,2026-07-17,20
51459,57633,80,2028-02-20,10
51460,88709,30,2028-01-16,30
51461,46612,40,2026-03-26,20
51462,91373,30,2027-02-18,30
51463,52208,20,2028-06-05,20
51464,99429,30,2026-10-17,10
51465,29504,100,2027-03-04,30
51466,39117,30,2026-03-24,30
51467,971,30,2028-03-07,5
51468,52649,80,2026-02-04,30
51469,15947,20,2027-06-08,10
51470,19819,30,2027-04-19,10
51471,92069,100,2028-12-21,20
51472,57253,40,2026-03-10,5
51473,91949,80,2028-07-11,30
51474,44604,40,2027-02-04,5
51475,51166,80,2027-12-17,10
51476,61277,20,2028-11-07,30
51477,12414,40,2027-06-02,30
51478,13088,30,2028-03-27,5
51479,87821,40,2027-06-11,5
51480,81404,100,2028-09-25,10
51481,71986,30,2027-12-13,20
51482,79871,40,2026-02-07,20
51483,47716,30,2028-09-17,30
51484,79369,20,2026-07-27,10
51485,33561,40,2027-12-05,10
51486,73556,30,2027-11-09,20
51487,6908,40,2028-11-06,30
51488,52519,40,2027-03-22,10
51489,52530,100,2027-12-04,30
51490,98525,20,2026-04-30,20
51491,35426,100,2027-12-31,20
51492,743,80,2028-01-26,20
51493,84319,40,2026-05-29,20
51494,60550,30,2026-11-19,10
51495,49074,100,2027-07-14,5
51496,8859,100,2028-10-15,20
51497,35242,100,2027-09-25,20
51498,3823,100,2028-11-04,20
51499,7815,80,2028-07-05,10
51500,57681,20,2026-05-09,5
51501,14555,100,2026-11-19,20
51502,98895,40,2028-08-03,20
51503,64491,80,2026-01-26,5
51504,95813,30,2026-07-07,20
51505,70067,80,2027-05-19,10
51506,75166,30,2028-01-14,5
51507,42235,40,2026-05-21,30
51508,83934,80,2026-07-27,20
51509,12711,30,2027-01-23,30
51510,82370,30,2028-06-23,20
51511,68783,100,2028-06-25,5
51512,23175,100,2028-07-18,10
51513,18090,80,2027-11-09,20
51514,66321,30,2027-08-03,5
51515,15793,80,2027-10-20,5
51516,36921,80,2027-04-10,20
51517,31722,80,2026-09-01,10
51518,35664,30,2027-06-28,20
51519,6177,80,2026-12-20,10
51520,23559,30,2026-02-10,30
51521,49428,20,2028-09-10,10
51522,54914,80,2026-11-15,5
51523,17046,100,2026-02-24,10
51524,85151,20,2028-03-08,30
51525,20810,40,2028-10-01,10
51526,75711,20,2026-05-25,20
51527,88286,40,2026-10-29,10
51528,1409,30,2028-04-01,5
51529,44155,40,2026-01-26,30
51530,24746,40,2028-09-29,30
51531,99598,30,2028-05-16,5
51532,807,20,2026-12-27,10
51533,67888,80,2028-01-01,5
51534,57911,30,2028-09-29,5
51535,12017,100,2027-03-20,20
51536,15446,20,2027-09-24,20
51537,46906,30,2028-08-18,10
51538,24908,30,2027-11-01,10
51539,60760,40,2028-08-02,5
51540,77542,100,2027-09-17,20
51541,18987,40,2028-10-23,30
51542,26030,20,2028-10-06,5
51543,97363,100,2028-12-25,5
51544,59739,30,2027-01-24,20
51545,95852,100,2027-06-13,20
51546,62903,80,2027-04-12,5
51547,11442,100,2026-05-24,20
51548,9408,30,2026-03-31,5
51549,57333,40,2027-04-30,30
51550,86816,40,2026-10-20,20
51551,96019,20,2027-12-22,20
51552,56540,20,2026-10-16,20
51553,58229,100,2027-02-19,30
51554,77294,40,2026-07-24,10
51555,90721,40,2027-01-08,10
51556,94843,80,2028-05-06,10
51557,6866,100,2028-12-11,10
51558,41834,40,2026-10-22,10
51559,36062,30,2027-02-12,5
51560,65367,30,2028-01-03,10
51561,9596,80,2028-12-17,5
51562,58414,100,2028-07-31,10
51563,60154,40,2026-06-30,5
51564,87876,30,2026-09-03,5
51565,16038,100,2028-05-24,10
51566,22109,80,2027-04-22,20
51567,2826,100,2026-12-12,10
51568,27251,20,2028-03-10,30
51569,85064,20,2027-08-19,20
51570,54740,20,2027-10-04,20
51571,3955,40,2028-10-26,5
51572,83125,80,2028-08-23,30
51573,18946,100,2028-03-28,20
51574,60082,80,2027-09-06,5
51575,5072,40,2026-10-21,20
51576,21174,40,2026-11-17,20
51577,31462,20,2026-11-22,5
51578,40210,40,2028-08-11,10
51579,38138,20,2026-04-30,30
51580,32534,40,2028-03-14,10
51581,42704,40,2026-10-09,10
51582,97688,40,2027-12-03,10
51583,25866,100,2028-09-04,20
51584,8910,30,2026-02-13,30
51585,99479,30,2027-01-27,5
51586,40314,40,2028-11-22,30
51587,34306,20,2027-09-14,20
51588,4214,20,2028-02-01,20
51589,2436,100,2028-09-03,5
